,road,km,type,model_type,name,length,condition,lat,lon,intersec_to
8518,Z1048,26.345,Box Culvert,bridge,.,2.0,A,23.1386302464285,91.2869672345238,
8519,Z1048,28.235,Box Culvert,bridge,.,2.0,A,23.1440238563725,91.2993930341503,
8520,Z1048,28.635,Slab Culvert,bridge,.,2.3,A,23.1446211755154,91.3031494332474,
8521,Z1048,29.085,Slab Culvert,bridge,.,1.7,A,23.1450552333333,91.3073565166666,
8522,Z1048,29.685,Slab Culvert,bridge,.,1.9,A,23.146671553125,91.312710928125,
8523,Z1048,30.035,Box Culvert,bridge,.,2.3,A,23.1476722260233,91.3154328722222,
8524,Z1048,30.48,Box Culvert,bridge,.,1.95,A,23.1489087465783,91.3193643977925,
8525,Z1048,30.675,Box Culvert,bridge,.,1.63,A,23.1493006423529,91.3211153329411,
8526,Z1048,31.13,sink,sink,sink,0.0,,23.1497219,91.3251938,
8527,Z1049,0.0,source,source,source,0.0,,23.3488886,91.1302493,
8528,Z1049,0.509,RCC Girder Bridge,bridge,MAGHBART RCC,3.4,C,23.345580365,91.132164765,
8529,Z1049,2.037,Baily with Steel Deck,bridge,swidpur bridge,30.5,B,23.3392700973684,91.1450983894736,
8530,Z1049,5.696,Box Culvert,bridge,mostafapur,3.0,A,23.3121477996677,91.1640134528239,
8531,Z1049,5.85,Arch Masonry,bridge,golachar,1.0,A,23.3109404857142,91.1646706,
8532,Z1049,6.218,Box Culvert,bridge,GOLACHAR CULVERT,1.5,A,23.3086028333333,91.166752541228,
8533,Z1049,6.64,Slab Culvert,bridge,GHOLA CHOR,1.6,A,23.30603215,91.1691300855263,
8534,Z1049,7.758,Slab Culvert,bridge,CALUNIA SLAB CULVERT,1.2,A,23.2983286177137,91.1757815942327,
8535,Z1049,7.833,Box Culvert,bridge,COLIMMA,1.5,A,23.2978057323838,91.1761504143928,
8536,Z1049,9.062,RCC Bridge,bridge,BHUSHI BRIDGE,3.2,C,23.2888530072555,91.1829995025236,
8537,Z1049,10.575,Arch Masonry,bridge,BATA BHARIA,1.2,A,23.277683691358,91.1908621432098,
8538,Z1049,12.55,Slab Culvert,bridge,NATO PARA CULVERT,3.0,A,23.2619477894186,91.198655225,
8539,Z1049,14.41,Box Culvert,bridge,AJOBPUR BOX CULVDRT,1.7,A,23.2492459223433,91.2090441487738,
8540,Z1049,15.21,RCC Girder Bridge,bridge,JOKTIKHOLA BAZER,6.0,D,23.243194706007,91.2094858738515,
8541,Z1049,16.683,Arch Masonry,bridge,NURPUR ARCH,1.1,C,23.2383111571428,91.2214457428571,
8542,Z1049,16.827,RCC Bridge,bridge,NUR PAR BRIDGE,8.3,C,23.2380809691275,91.2225998107382,
8543,Z1049,19.008,Arch Masonry,bridge,BANGA DAN ARCH,1.3,B,23.2240248715,91.2360735525,
8544,Z1049,19.222,sink,sink,sink,0.0,,23.222416,91.2365274,
8545,Z1050,0.0,source,source,source,0.0,,23.2491663,90.9569722,
8546,Z1050,0.184,Slab Culvert,bridge,SONAPUR CULVERT,3.0,A,23.250807028,90.9567268727999,
8547,Z1050,1.087,RCC Girder Bridge,bridge,CHAINANO BRIDGE,12.0,A,23.2588657333333,90.9556111,
8548,Z1050,2.017,RCC Girder Bridge,bridge,TEBARIA BRIDGE,12.5,A,23.2670787071428,90.9556160642857,
8549,Z1050,3.604,RCC Girder Bridge,bridge,Amuzan Bridge,9.1,B,23.2811457360128,90.9538216755627,
8550,Z1050,4.649,RCC Girder Bridge,bridge,BAKCHAR BRIDGE,12.0,A,23.2903946080745,90.952392121118,
8551,Z1050,4.686,RCC Girder Bridge,bridge,Sharpar Bridge,7.25,C,23.2907217708074,90.9523378621118,
8552,Z1050,6.206,RCC Girder Bridge,bridge,Rahimnagar bridge,8.88,C,23.3040372271186,90.949479859322,
8553,Z1050,6.991,RCC Girder Bridge,bridge,SHIBBARI BRIDGE,12.55,B,23.3094113369109,90.9450517280104,
8554,Z1050,8.549,RCC Girder Bridge,bridge,Palgiri Bridge,7.35,C,23.3163162648648,90.9325397342905,
8555,Z1050,9.447,RCC Girder Bridge,bridge,Noagao bridge,7.5,C,23.3192791461693,90.9244634272177,
8556,Z1050,10.002,RCC Girder Bridge,bridge,Luntir Bridge,8.9,D,23.3216765809523,90.9196501285714,
8557,Z1050,10.562,RCC Girder Bridge,bridge,HORIPUR BRIDGE,13.5,A,23.3248050908883,90.9153915168565,
8558,Z1050,10.889,RCC Girder Bridge,bridge,KAITALA BRIDGE,12.6,B,23.3268031968944,90.9131161559006,
8559,Z1050,11.219,Box Culvert,bridge,MONYPARA CULVERT,3.0,A,23.3290302899253,90.9110218496268,
8560,Z1050,11.954,Box Culvert,bridge,MADDHAPARA BRIDGE,3.0,A,23.3339163959016,90.9062186849726,
8561,Z1050,13.305,sink,sink,sink,0.0,,23.342833,90.8973886,
8562,Z1051,0.0,source,source,source,0.0,,23.4386663,91.1434441,
8563,Z1051,0.44,Box Culvert,bridge,.,1.9,A,23.4387609703374,91.1475102090586,
8564,Z1051,1.12,Box Culvert,bridge,.,2.4,A,23.43515245,91.15011795,
8565,Z1051,2.75,RCC Girder Bridge,bridge,.,14.0,C,23.4324903778656,91.1638213762845,
8566,Z1051,3.4,Slab Culvert,bridge,.,1.9,A,23.4276342815573,91.1647518016393,
8567,Z1051,5.61,Slab Culvert,bridge,.,1.8,A,23.4260827,91.1826358043478,
8568,Z1051,5.615,RCC Bridge,bridge,Kazipara Bridge,14.3,C,23.4260827,91.182666,
8569,Z1051,8.6,Box Culvert,bridge,.,2.44,A,23.4331495476394,91.2044388742489,
8570,Z1051,8.85,Box Culvert,bridge,.,2.45,A,23.4317836235294,91.2062892294117,
8571,Z1051,9.07,Box Culvert,bridge,.,2.0,A,23.4306104733333,91.2079351666666,
8572,Z1051,9.25,Box Culvert,bridge,.,6.2,A,23.4296878492537,91.2092539661691,
8573,Z1051,9.65,Box Culvert,bridge,.,2.08,A,23.4283229945783,91.2126516174698,
8574,Z1051,10.0,Box Culvert,bridge,.,1.95,A,23.426666,91.2149444,
8575,Z1051,10.06,Slab Culvert,bridge,.,1.1,A,23.426612,91.2155306499999,
8576,Z1051,10.233,sink,sink,sink,0.0,,23.4265271,91.217166,
8577,Z1052,0.0,source,source,source,0.0,,23.4510278,91.2127778,
8578,Z1052,0.012,Box Culvert,bridge,tomsom bridge,5.9,A,23.4510278,91.2126569197802,
8579,Z1052,1.879,Slab Culvert,bridge,TOMSON SLAB CULVERT,3.0,A,23.4498886,91.1944256203896,
8580,Z1052,2.222,Box Culvert,bridge,KOTBARI BOX CULVERT,3.0,D,23.4498886,91.1911218176623,
8581,Z1052,3.3,Arch Masonry,bridge,MOTPOSKURILI ARCH MASONRY,12.7,A,23.4497016818181,91.1806041136363,
8582,Z1052,4.93,Box Culvert,bridge,CHANGGINI BOX CULVERT,4.0,A,23.4492611,91.1663558117647,
8583,Z1052,5.893,Slab Culvert,bridge,BORD BAZAR SLAB CULVERT,2.0,A,23.4488641611538,91.1577747947435,
8584,Z1052,6.985,Slab Culvert,bridge,BARD SUBMARGE SLAB CULVERT,1.0,A,23.4468037203703,91.1480729277777,
8585,Z1052,7.535,Slab Culvert,bridge,MURASUBMARGE SLAB CULVERT,1.3,A,23.4447951478527,91.1438429049079,
8586,Z1052,9.049,Slab Culvert,bridge,RAYCHAR SLAB CULVERT,1.0,A,23.4381936870652,91.1365598338043,
8587,Z1052,9.51,RCC Bridge,bridge,RAY CHAR BRIDGE,4.5,D,23.4381612999999,91.1322093439999,
8588,Z1052,9.992,Box Culvert,bridge,KALIRHA BOX CULVERT,4.3,A,23.4379203,91.1276035448,
8589,Z1052,10.703,Slab Culvert,bridge,SRIPUR SLAB CULVERT,0.5,A,23.4371531769,91.1209224421,
8590,Z1052,11.324,Box Culvert,bridge,PANCYA BOX CULVERT,6.0,C,23.4355834751999,91.1153338768,
8591,Z1052,11.814,Box Culvert,bridge,PEYA BOX CULVERT,2.6,A,23.4350949854,91.1107408438,
8592,Z1052,12.434,Box Culvert,bridge,JALGOU BOX CULVERT,12.4,A,23.4350088673999,91.1047991977999,
8593,Z1052,13.86,Box Culvert,bridge,BAGATAPUR BOX CULVERT,1.3,B,23.4299715802197,91.0961382791208,
8594,Z1052,14.52,Slab Culvert,bridge,KUMTALA SLAB CULVERT,1.0,A,23.424480795238,91.0974428285714,
8595,Z1052,14.849,RCC Girder Bridge,bridge,BAYSTALA RCC BRIDGE,4.2,D,23.4218914869047,91.0983348885714,
8596,Z1052,15.443,Box Culvert,bridge,BAYSKHOLA BOX CULVERT,2.8,A,23.41689867,91.0992598566666,
8597,Z1052,16.176,Slab Culvert,bridge,AGAROGRAM SLAB CULVERT,4.3,C,23.4105597832,91.099418128,
8598,Z1052,17.821,RCC Girder Bridge,bridge,KORGAIRAM RCC GIDER BRIDGE,3.0,A,23.4001568288461,91.0962251123076,
8599,Z1052,18.821,Slab Culvert,bridge,KORIYA SLAB CULVERT,0.9,A,23.39925521,91.08703575,
8600,Z1052,19.214,Slab Culvert,bridge,HORPUR SLAB CULVERT,1.0,A,23.3967890399999,91.0860744363636,
8601,Z1052,19.68,Box Culvert,bridge,BARURA BOX CULVERT,1.3,A,23.3953199591836,91.0823554040816,
8602,Z1052,19.754,Box Culvert,bridge,BARURA BOX CULVERT,1.3,A,23.3951060085714,91.0817890171428,
8603,Z1052,19.945,Slab Culvert,bridge,BARURA SLAB CULVERT,1.0,A,23.3944402125,91.080211971875,
8604,Z1052,23.6,sink,sink,sink,0.0,,23.3764716,91.0591667,
8605,Z1053,0.0,source,source,source,0.0,,23.531416,90.7824438,
8606,Z1053,1.649,Baily with Steel Deck,bridge,Jiyerkandi Bridge,112.7,A,23.545555935,90.7838253875,
8607,Z1053,2.111,Box Culvert,bridge,SOLAKANDI CULVERT,8.2,C,23.5492995685714,90.7832311571428,
8608,Z1053,2.289,RCC Girder Bridge,bridge,SOLAKANDI BRIDGE,6.6,C,23.5509856366666,90.7829370816666,
8609,Z1053,2.548,Box Culvert,bridge,SOLAKANDI CULVERT,6.0,B,23.5535057648044,90.7825504178771,
8610,Z1053,2.795,RCC Girder Bridge,bridge,DARIKAHDI BRIDGE,5.2,D,23.5556714304469,90.7822437377095,
8611,Z1053,2.921,PC Girder Bridge,bridge,Darikandi Bridge,126.4,C,23.5567758915384,90.782085656923,
8612,Z1053,3.892,Truss with Steel Deck,bridge,SHIBEPUR BRIDGE,30.0,A,23.5652537333333,90.7834903866666,
8613,Z1053,4.864,RCC Girder Bridge,bridge,MOUTOPI BRIDGE,29.8,C,23.5817687466666,90.78823116,
8614,Z1053,5.808,Baily with Steel Deck,bridge,CHALANCHA PUR BRIDGE,61.3,C,23.5833219116,90.7887526539999,
8615,Z1053,6.087,Box Culvert,bridge,CHALANCHA PUR CULVERT,3.1,A,23.5841714519535,90.7890709220697,
8616,Z1053,8.834,RCC Girder Bridge,bridge,GAJIPUR BRIDGE,9.0,B,23.6069118040194,90.7988460358099,
8617,Z1053,9.067,RCC Girder Bridge,bridge,GAJIPUR BRIDGE,4.7,D,23.6176006602948,90.7979721322358,
8618,Z1053,10.756,Box Culvert,bridge,BATAKANDI CULVERT,3.0,A,23.624909091941,90.7979952055528,
8619,Z1053,11.003,RCC Girder Bridge,bridge,BATAKADI BRIDGE,9.3,C,23.6259778797543,90.7979985798034,
8620,Z1053,12.754,PC Girder Bridge,bridge,Solamanar majar Bridge,94.5,C,23.6414919221176,90.7955087187058,
8621,Z1053,13.114,RCC Girder Bridge,bridge,SOLAMAHER MAJAR BRIDGE,9.2,A,23.6440996466666,90.7944237333333,
8622,Z1053,13.492,RCC Girder Bridge,bridge,CHUBLA DANDI BRIDGE,4.6,A,23.6475014866666,90.7929070866666,
8623,Z1053,15.012,Box Culvert,bridge,UARCHAR BOX CULVERT,12.2,A,23.6599283710204,90.7875842057142,
8624,Z1053,15.485,RCC Girder Bridge,bridge,UARCHAR BRIDGE,5.3,D,23.6639806197368,90.7847649842105,
8625,Z1053,15.861,Baily with Steel Deck,bridge,HORIPUR BRIDGE,74.3,C,23.6669282121621,90.7828982505405,
8626,Z1053,16.138,RCC Girder Bridge,bridge,Bataner Bridge,9.1,C,23.66818308,90.7817617292307,
8627,Z1053,16.497,RCC Girder Bridge,bridge,HORIPUR BRIDGE,8.4,C,23.6714202163793,90.7808379086207,
8628,Z1053,16.785,RCC Girder Bridge,bridge,Homna Bazar Bridge,8.4,C,23.6739338173611,90.7801450555555,
8629,Z1053,17.225,RCC Girder Bridge,bridge,HOMHA BRIDGE,5.6,C,23.6775077629213,90.7789988241573,
8630,Z1053,17.612,sink,sink,sink,0.0,,23.6816104,90.7781104,
8631,Z1054,0.0,source,source,source,0.0,,22.2008333,91.9530278,
8632,Z1054,1.207,Box Culvert,bridge,BAKAL,3.0,A,22.2032532953389,91.9632748275423,
8633,Z1054,1.675,sink,sink,sink,0.0,,22.2034444,91.9678049,
8634,Z1055,0.0,source,source,source,0.0,,23.5337219,90.7249438,
8635,Z1055,1.3,sink,sink,sink,0.0,,23.5401386,90.71475,
8636,Z1057,0.0,source,source,source,0.0,,22.2933608,91.9821382,
8637,Z1057,0.767,Slab Culvert,bridge,MADDAM GOBIDOR,1.0,A,22.2982143868583,91.9846460895277,
8638,Z1057,1.099,Box Culvert,bridge,MADDOM BOX CULVERT,8.8,A,22.299044879646,91.9875911176991,
8639,Z1057,1.457,Box Culvert,bridge,PHACHIY HAIDGAON CULVERT,10.9,A,22.2987912132596,91.9909950314917,
8640,Z1057,2.295,RCC Girder Bridge,bridge,Hongshipara Bridge,12.0,A,22.2996018222222,91.9988006929293,
8641,Z1057,3.255,Slab Culvert,bridge,BRAMMON GATA,1.1,A,22.2993608,92.0080413858209,
8642,Z1057,3.653,Box Culvert,bridge,BANGAPOOL BOX CULVERT,1.8,A,22.2994395972972,92.0118715918918,
8643,Z1057,5.44,sink,sink,sink,0.0,,22.3029444,92.0252493,
8644,Z1059,0.0,source,source,source,0.0,,22.2954163,91.9803049,
8645,Z1059,0.323,Steel Beam & RCC Slab,bridge,POLIA CLAB ROAD,5.6,C,22.2980728042296,91.9797898564954,
8646,Z1059,1.096,Baily with Steel Deck,bridge,Gobindarkhil Bridge,15.2,C,22.3044890700934,91.9782828158878,
8647,Z1059,2.618,RCC Girder Bridge,bridge,SANIA GATE BRIDGE,11.0,C,22.3165957632653,91.9730248306122,
8648,Z1059,3.096,Box Culvert,bridge,SONIA GHATE 2,2.4,C,22.3203604,91.9711104,
8649,Z1059,4.096,RCC Girder Bridge,bridge,DEWANHAT,22.8,A,22.328283816,91.968416,
8650,Z1059,8.01,RCC Girder Bridge,bridge,ALLAH BRIDGE,9.5,D,22.3585006636363,91.9639008727272,
8651,Z1059,8.398,Box Culvert,bridge,MALOT KHOLA,1.0,A,22.3617584527272,91.9654440545454,
8652,Z1059,8.496,Box Culvert,bridge,CHAWDIARY PARA,1.0,A,22.3625062111111,91.9657345666666,
8653,Z1059,8.736,Box Culvert,bridge,ISLAM CHOWDORI BARI GATE 2,1.2,A,22.3645346935613,91.9664789571428,
8654,Z1059,9.29,Box Culvert,bridge,CHAWARI PARA 2,1.0,A,22.3692953940836,91.968110407215,
8655,Z1059,9.377,Slab Culvert,bridge,CHOW DONI DEJIR PUR,1.2,A,22.3700381832611,91.9683684569985,
8656,Z1059,10.03,RCC Girder Bridge,bridge,BOBON BISHA BRIFGE,8.5,D,22.3756839646643,91.9697712166077,
8657,Z1059,10.734,Slab Culvert,bridge,DARALA SLUB CULVERT,1.3,A,22.3818617734015,91.9686440890025,
8658,Z1059,11.204,sink,sink,sink,0.0,,22.3851663,91.9673327,
8659,Z1060,0.0,source,source,source,0.0,,23.7464441,90.4723049,
8660,Z1060,1.568,sink,sink,sink,0.0,,23.7413608,90.4613333,
8661,Z1061,0.0,source,source,source,0.0,,23.6605,90.5671104,
8662,Z1061,0.037,Box Culvert,bridge,Langol bahd,2.5,C,23.6600828296296,90.5671003759259,
8663,Z1061,0.759,Baily with Steel Deck,bridge,LANGOIBANDO,22.0,C,23.6542995714285,90.5660664642857,
8664,Z1061,0.921,Baily with Steel Deck,bridge,Langalbandh bazar Bridge,24.2,D,23.6528041352518,90.565510171223,
8665,Z1061,1.838,Box Culvert,bridge,RISIBARI CULVER,6.0,C,23.6452648068524,90.5624104715447,
8666,Z1061,2.577,Baily with Steel Deck,bridge,Haribari bridge,21.6,A,23.6408437190394,90.5580635027444,
8667,Z1061,3.797,Baily with Steel Deck,bridge,Minarbari Bridge,21.55,A,23.6329825151105,90.5500619398034,
8668,Z1061,3.871,sink,sink,sink,0.0,,23.6323604,90.5496108,
8669,Z1062,0.0,source,source,source,0.0,,23.5314716,90.7172216,
8670,Z1062,1.0,RCC Girder Bridge,bridge,.,8.6,A,23.5228339395894,90.7199553060117,
8671,Z1062,1.005,RCC Girder Bridge,bridge,Kazir Kona Bridge,8.5,C,23.5227897475073,90.719952047214,
8672,Z1062,1.7,Box Culvert,bridge,.,7.24,A,23.5166304667844,90.7195313240282,
8673,Z1062,2.01,RCC Girder Bridge,bridge,Daulidi Bridge,39.75,A,23.5137546416666,90.7194978111111,
8674,Z1062,2.7,RCC Girder Bridge,bridge,Kalar Kandi Bridge,19.0,C,23.5086383715189,90.7213594107594,
8675,Z1062,3.3,RCC Girder Bridge,bridge,Kaliar Kandi Boro Bridge,26.4,C,23.5040629855524,90.7190459881019,
8676,Z1062,4.78,RCC Girder Bridge,bridge,.,18.0,A,23.491812175,90.719353525,
8677,Z1062,4.88,RCC Girder Bridge,bridge,Jamalkandi Bridge,17.7,C,23.491028425,90.7197404178571,
8678,Z1062,5.61,RCC Girder Bridge,bridge,.,24.0,A,23.4864082445676,90.7186953567627,
8679,Z1062,9.616,RCC Girder Bridge,bridge,.,18.0,A,23.4597470121134,90.7150724371134,
8680,Z1062,11.066,RCC Girder Bridge,bridge,.,34.98,B,23.454603125,90.70545903625,
8681,Z1062,11.466,Slab Culvert,bridge,.,1.7,D,23.4550492774936,90.7021417401534,
8682,Z1062,11.736,Box Culvert,bridge,.,2.2,A,23.4541957046035,90.699906989514,
8683,Z1062,13.596,Slab Culvert,bridge,.,1.4,A,23.4490359992857,90.6845728485714,
8684,Z1062,14.416,Box Culvert,bridge,.,3.75,C,23.4520325623809,90.6781053914285,
8685,Z1062,14.896,Slab Culvert,bridge,.,6.8,A,23.4537866480952,90.6743195628571,
8686,Z1062,15.766,Box Culvert,bridge,.,4.52,B,23.4573635991869,90.6666640252032,
8687,Z1062,16.116,Box Culvert,bridge,.,5.84,A,23.4572713566395,90.6645302108401,
8688,Z1062,16.936,Box Culvert,bridge,.,4.43,A,23.4548857968253,90.6581714857142,
8689,Z1062,19.993,sink,sink,sink,0.0,,23.4390552,90.6371108,
8690,Z1063,0.0,source,source,source,0.0,,23.5589167,90.6559722,
8691,Z1063,0.02,Box Culvert,bridge,BHABER CHAR CULVERT,12.4,A,23.5588055666666,90.6558795999999,
8692,Z1063,1.044,Truss with Steel Deck,bridge,Bhaber char Bazar Bridge,24.66,B,23.5513986529411,90.6506470941176,
8693,Z1063,1.897,Box Culvert,bridge,KALITALA CULVERT,12.4,A,23.5467784568862,90.6459170251497,
8694,Z1063,3.695,Baily with Steel Deck,bridge,SREENAGAR BRIDGE,24.8,A,23.54643577,90.63181603,
8695,Z1063,4.605,Box Culvert,bridge,MATHAVANGA CULVERT,12.4,A,23.5440150717425,90.6236094197802,
8696,Z1063,17.004,sink,sink,sink,0.0,,23.5487774,90.5353886,
8697,Z1064,0.0,source,source,source,0.0,,23.6380552,90.599083,
8698,Z1064,1.102,RCC Girder Bridge,bridge,Sonargaon Bridge.,7.5,D,23.6473880810344,90.5992803362069,
8699,Z1064,2.132,sink,sink,sink,0.0,,23.6561111,90.602,
8700,Z1065,0.0,source,source,source,0.0,,22.3103333,91.8571111,
8701,Z1065,0.392,Box Culvert,bridge,SHAKGBAR BOX CULVERT,2.5,C,22.3100481666666,91.86074074,
8702,Z1065,1.445,Truss with Steel Deck,bridge,KALAPUR BRIDGE,148.2,A,22.3103321141304,91.8703106684782,
8703,Z1065,2.928,Truss with Steel Deck,bridge,Lakhara Bridge,21.5,D,22.319094482127,91.8791573834564,
8704,Z1065,4.33,Baily with Steel Deck,bridge,HORAGONG STEEL BRIDGE,4.3,C,22.3294301,91.8863598245614,
8705,Z1065,14.613,RCC Girder Bridge,bridge,Munaf Bridge,48.0,C,22.3740981136708,91.9145494362025,
8706,Z1065,15.253,Box Culvert,bridge,MIADIR POLE BOX CULVERT,4.0,B,22.3748406756962,91.9205348134177,
8707,Z1065,16.014,Box Culvert,bridge,JOMADARHAT BOX CULVERT,2.0,C,22.3762039155,91.9263357424999,
8708,Z1065,16.451,Box Culvert,bridge,GOMDONDI BOX CULVERT,3.0,A,22.377296078066,91.9304731587264,
8709,Z1065,16.557,RCC Girder Bridge,bridge,GOMDONDI RCC GIDER BRIDGE,6.0,C,22.377393303066,91.9309384337264,
8710,Z1065,17.378,Box Culvert,bridge,KOIR MONDHIR BOX CULVERT,2.0,A,22.3765960296,91.9371470328,
8711,Z1065,23.344,RCC Girder Bridge,bridge,KANON GOPARA BRIDGE,5.6,B,22.4021971502222,91.9738555386666,
8712,Z1065,25.67,sink,sink,sink,0.0,,22.4041944,91.9943886,
8713,Z1066,0.0,source,source,source,0.0,,23.6358052,90.5948608,
8714,Z1066,1.272,RCC Girder Bridge,bridge,SANARGOON COLLEGE RCC GIDER BRIDGE,22.0,D,23.6322509882352,90.5833752117647,
8715,Z1066,1.926,RCC Girder Bridge,bridge,.,24.88,A,23.6317367740196,90.5771677230392,
8716,Z1066,2.582,RCC Girder Bridge,bridge,Binnipara Bridge,23.2,D,23.6310617599999,90.5708496823529,
8717,Z1066,4.029,RCC Girder Bridge,bridge,PINNY PARA RCC GIDER BRIDGE,13.5,A,23.63000385,90.5572500121621,
8718,Z1066,4.646,Box Culvert,bridge,NAKLA BOX CULVERT,6.0,A,23.6314661360824,90.5517621405498,
8719,Z1066,6.479,RCC Girder Bridge,bridge,NABIGANJ RCC GIDER BRIDGE,13.2,A,23.6338588145833,90.5343069175,
8720,Z1066,7.271,sink,sink,sink,0.0,,23.6330827,90.5258049,
8721,Z1069,0.0,source,source,source,0.0,,23.3542222,90.7038333,
8722,Z1069,3.42,Box Culvert,bridge,.,32.0,A,23.3553158581395,90.6736440465116,
8723,Z1069,30.8,Box Culvert,bridge,.,18.6,A,23.4890578045977,90.6255293885057,
8724,Z1069,61.27,sink,sink,sink,0.0,,23.3542222,90.7038333,
8725,Z1070,0.0,source,source,source,0.0,,22.3191938,91.9195549,
8726,Z1070,0.012,RCC Girder Bridge,bridge,Manashertek Bridge,9.5,C,22.3191025880597,91.9194421298507,
8727,Z1070,0.201,Slab Culvert,bridge,MENSERTAK,2.0,A,22.317666,91.917666,
8728,Z1070,1.285,Slab Culvert,bridge,MONSHA CHAWMOHONI,1.0,A,22.3047187740037,91.9149165417457,
8729,Z1070,1.989,Box Culvert,bridge,meherhati culvert,0.8,C,22.3016634726618,91.915477,
8730,Z1070,2.149,Box Culvert,bridge,MEHERATI CULVERT,0.8,A,22.3001884503759,91.9155939924812,
8731,Z1070,2.293,Slab Culvert,bridge,MEHORALI 3,1.5,A,22.298930185,91.91583611,
8732,Z1070,2.581,Box Culvert,bridge,HARILHAIN,3.0,B,22.29650664375,91.9162000734375,
8733,Z1070,2.838,Box Culvert,bridge,HARIHAL,0.8,A,22.2943592947368,91.9164122526315,
8734,Z1070,3.46,Box Culvert,bridge,HARILHAL,0.8,A,22.2897321617283,91.9181944222222,
8735,Z1070,4.264,Box Culvert,bridge,MOHABADI CULVERT,9.9,C,22.2840090097465,91.917518859844,
8736,Z1070,5.582,Slab Culvert,bridge,KALIBARI 1,0.8,A,22.2735292347438,91.9228391890868,
8737,Z1070,5.686,RCC Girder Bridge,bridge,KALIBARI 2,2.8,C,22.2726863714922,91.9232702679287,
8738,Z1070,8.187,RCC Girder Bridge,bridge,Kaligonj Bridge,70.2,D,22.2525337142857,91.9264675571428,
8739,Z1070,8.341,Box Culvert,bridge,kaligong bazer,1.5,A,22.2519813450549,91.9265615648351,
8740,Z1070,8.723,Slab Culvert,bridge,PORAIKORA CULVERT,1.3,A,22.2483039153713,91.9275521810017,
8741,Z1070,9.436,Box Culvert,bridge,BINGRUL CULVERT,1.2,A,22.24166485,91.9278142470588,
8742,Z1070,9.895,Box Culvert,bridge,VINGRUL,0.8,A,22.2390743726708,91.9282331335403,
8743,Z1070,18.748,sink,sink,sink,0.0,,22.1892497,91.9358052,
8744,Z1071,0.0,source,source,source,0.0,,22.3000833,91.8915552,
8745,Z1071,0.547,Slab Culvert,bridge,KOSHOMPURA SLUB CULVERT,3.0,B,22.2979149875545,91.8962320061135,
8746,Z1071,2.037,Box Culvert,bridge,SHARINDER BOX CULVERT,2.6,C,22.2904810228989,91.9081575439707,
8747,Z1071,3.105,Box Culvert,bridge,BOUTHPURA BAZAR,3.4,B,22.2852222222222,91.9158888888889,
8748,Z1071,3.225,sink,sink,sink,0.0,,22.2848052,91.9164444,
8749,Z1075,0.0,source,source,source,0.0,,21.81425,91.8708882,
8750,Z1075,1.912,sink,sink,sink,0.0,,21.8148889,91.8537778,
8751,Z1076,0.0,source,source,source,0.0,,21.9132778,91.8832493,
8752,Z1076,1.87,Box Culvert,bridge,.,3.5,A,21.9118972222222,91.86549746,
8753,Z1076,3.05,Box Culvert,bridge,.,10.0,A,21.9029873704545,91.861405915909,
8754,Z1076,3.31,Box Culvert,bridge,.,4.75,A,21.9007548568181,91.8610612386363,
8755,Z1076,6.479,Box Culvert,bridge,.,1.93,A,21.8732925995454,91.8573275739393,
8756,Z1076,6.75,Box Culvert,bridge,.,2.5,A,21.870920240909,91.8570652787878,
8757,Z1076,8.2,Box Culvert,bridge,.,2.5,A,21.8582124982456,91.8554415473684,
8758,Z1076,8.34,Box Culvert,bridge,.,7.0,A,21.8569980596491,91.8551549894736,
8759,Z1076,9.336,Box Culvert,bridge,.,2.5,A,21.8482785435164,91.8541744428571,
8760,Z1076,9.57,Box Culvert,bridge,.,2.5,A,21.8462212978021,91.8540958857142,
8761,Z1076,9.97,Box Culvert,bridge,.,2.5,A,21.8427123853658,91.8543848146341,
8762,Z1076,10.07,Box Culvert,bridge,.,1.9,A,21.8418248731707,91.8545203268292,
8763,Z1076,10.48,Box Culvert,bridge,.,1.9,A,21.8380310290322,91.8549426741935,
8764,Z1076,11.17,Box Culvert,bridge,.,2.5,A,21.8320057111111,91.8548545305555,
8765,Z1076,11.57,Box Culvert,bridge,.,2.9,A,21.8286938,91.8545565142857,
8766,Z1076,11.82,Box Culvert,bridge,.,2.0,A,21.8286938,91.8543333,
8767,Z1076,14.27,Box Culvert,bridge,.,19.77,A,21.8065565938271,91.8555466345679,
8768,Z1076,16.47,Slab Culvert,bridge,.,1.6,A,21.790238104878,91.8514993219512,
8769,Z1076,18.91,Box Culvert,bridge,.,3.0,A,21.8145833333333,91.8679722222222,
8770,Z1076,18.96,sink,sink,sink,0.0,,21.7709716,91.8492774,
8771,Z1081,0.0,source,source,source,0.0,,23.1037778,91.4310549,
8772,Z1081,0.4,RCC Girder Bridge,bridge,.,5.34,A,23.1033512177865,91.4344438027668,
8773,Z1081,0.65,Box Culvert,bridge,.,4.0,A,23.1030603900269,91.436741719946,
8774,Z1081,1.2,Slab Culvert,bridge,.,5.2,A,23.1009932760391,91.4413305784841,
8775,Z1081,2.38,Box Culvert,bridge,.,16.3,A,23.0967839422291,91.44873138854,
8776,Z1081,3.65,RCC Girder Bridge,bridge,.,18.0,B,23.0877538024691,91.4501320407407,
